name,category_list,market,funding_total_usd,status,country_code,city,funding_rounds,founded_at,first_funding_at,last_funding_at,venture,debt_financing,private_equity,stage_level,early_stage_funding,log_funding_total_usd,log_funding_rounds,log_early_stage_funding,log_venture,log_debt_financing,log_private_equity,Cluster
OncoGenex,|Biotechnology|, Biotechnology ,10000000.0,operating,USA,Bothell,1.0,,2010-01-04,2010-01-04,10000000.0,0.0,0.0,0,0.0,16.118095750958314,0.6931471805599453,0.0,16.118095750958314,0.0,0.0,0
OncoHealth,|Biotechnology|, Biotechnology ,3450000.0,operating,USA,San Jose,3.0,,2011-01-01,2012-07-01,1600000.0,0.0,0.0,1,1850000.0,15.053885078862573,1.3862943611198906,14.430696737594902,14.285514812209815,0.0,0.0,3
OncoHoldings,|Biotechnology|, Biotechnology ,182500.0,operating,USA,Syracuse,1.0,,2010-10-15,2010-10-15,182500.0,0.0,0.0,0,0.0,12.114510931441727,0.6931471805599453,0.0,12.114510931441727,0.0,0.0,0
Oncolix,|Biotechnology|, Biotechnology ,3950000.0,operating,USA,Houston,3.0,2007-01-01,2011-08-17,2012-04-24,3950000.0,0.0,0.0,0,0.0,15.18922639004183,1.3862943611198906,0.0,15.18922639004183,0.0,0.0,0
Oncology Services International,|Biotechnology|, Biotechnology ,3400000.0,operating,USA,Monticello,1.0,1985-01-01,2013-08-21,2013-08-21,0.0,0.0,3400000.0,0,0.0,15.039286283703994,0.6931471805599453,0.0,0.0,0.0,15.039286283703994,2
Oncolytics Biotech,|Biotechnology|, Biotechnology ,24000000.0,operating,CAN,Calgary,1.0,,2010-10-28,2010-10-28,24000000.0,0.0,0.0,0,0.0,16.993564429978885,0.6931471805599453,0.0,16.993564429978885,0.0,0.0,0
OncoMed Pharmaceuticals,|Health Care|Biotechnology|, Health Care ,196249996.0,operating,USA,Redwood City,3.0,2004-08-01,2008-11-04,2013-12-06,196249996.0,0.0,0.0,2,0.0,19.094899899340167,1.3862943611198906,0.0,19.094899899340167,0.0,0.0,3
Onconova Therapeutics,|Health Care|Biotechnology|, Health Care ,87966477.0,operating,USA,Newtown,4.0,1998-01-01,2010-03-04,2012-08-14,87966477.0,0.0,0.0,0,0.0,18.292466368051343,1.6094379124341003,0.0,18.292466368051343,0.0,0.0,3
OncoPep,|Biotechnology|, Biotechnology ,14400000.0,operating,USA,North Andover,4.0,2010-01-01,2011-04-15,2014-08-28,14400000.0,0.0,0.0,2,0.0,16.48273883399067,1.6094379124341003,0.0,16.48273883399067,0.0,0.0,3
OnCore Biopharma,|Biotechnology|, Biotechnology ,1000000.0,operating,USA,Doylestown,1.0,2012-01-01,2014-10-03,2014-10-03,0.0,1000000.0,0.0,0,0.0,13.815511557963774,0.6931471805599453,0.0,0.0,13.815511557963774,0.0,1
OnCorp Direct,|Politics|, Politics ,6840000.0,operating,CAN,Toronto,1.0,1978-01-01,2008-03-11,2008-03-11,6840000.0,0.0,0.0,0,0.0,15.738298435797553,0.6931471805599453,0.0,15.738298435797553,0.0,0.0,0
OnCorps,|Collaboration|Analytics|Enterprise Software|, Collaboration ,1123209.0,operating,USA,Cambridge,1.0,,2014-01-10,2014-01-10,0.0,0.0,0.0,0,1123209.0,13.931701215347955,0.6931471805599453,13.931701215347955,0.0,0.0,0.0,0
Oncos Therapeutics,|Biotechnology|, Biotechnology ,5500000.0,operating,FIN,Helsinki,1.0,,2010-04-30,2010-04-30,5500000.0,0.0,0.0,3,0.0,15.520258832020865,0.6931471805599453,0.0,15.520258832020865,0.0,0.0,3
Oncoscope,|Health Care|, Health Care ,3648148.0,operating,USA,Durham,3.0,2006-01-01,2010-05-18,2012-10-15,1198184.0,449964.0,0.0,0,2000000.0,15.109730473640498,1.3862943611198906,14.508658238524095,13.996318469775433,13.016925080943876,0.0,1
OncoSec Medical,|Health Care|, Health Care ,31163000.0,operating,USA,San Diego,4.0,2011-01-01,2011-07-01,2014-10-27,0.0,0.0,0.0,0,3163000.0,17.25474208370036,1.6094379124341003,14.967031818443285,0.0,0.0,0.0,0
Oncothyreon,|Health Care|Pharmaceuticals|Biotechnology|, Pharmaceuticals ,64900000.0,operating,USA,Seattle,3.0,,2010-09-24,2013-05-30,0.0,0.0,64900000.0,0,0.0,17.98835819708264,1.3862943611198906,0.0,0.0,0.0,17.98835819708264,2
OncoTree DTS,|Biotechnology|, Biotechnology ,5550000.0,operating,,,3.0,,2011-12-27,2012-04-04,0.0,3150000.0,0.0,0,2400000.0,15.52930866590278,1.3862943611198906,14.690979711984754,0.0,14.962913328262083,0.0,1
OncoVista Innovative Therapies,|Biotechnology|, Biotechnology ,65000000.0,operating,USA,San Antonio,1.0,2004-01-01,2010-11-12,2010-11-12,65000000.0,0.0,0.0,0,0.0,17.989897843244528,0.6931471805599453,0.0,17.989897843244528,0.0,0.0,0
Ondango,|Retail|Art|Music|Social Commerce|Facebook Applications|Shopping|Social Media|, Retail ,1170000.0,operating,DEU,Berlin,2.0,2010-10-01,2011-08-01,2012-09-08,0.0,0.0,0.0,0,1170000.0,13.972515161474428,1.0986122886681098,13.972515161474428,0.0,0.0,0.0,0
Ondax,|Hardware + Software|, Hardware + Software ,8742387.0,operating,USA,Monrovia,4.0,2000-01-01,2005-01-24,2010-12-27,8742387.0,0.0,0.0,5,0.0,15.983693936856765,1.6094379124341003,0.0,15.983693936856765,0.0,0.0,3
OnDeck,|Credit|Finance|, Credit ,409000000.0,operating,USA,New York,8.0,2007-01-01,2006-01-01,2014-03-06,179000000.0,230000000.0,0.0,5,0.0,19.829225716452065,2.1972245773362196,0.0,19.00289636939162,19.253589871235295,0.0,1
ONDiGO Mobile CRM,|Direct Sales|Sales Automation|Apps|Android|Small and Medium Businesses|Lead Management|Networking|Contact Management|CRM|Mobile|, Sales Automation ,470000.0,operating,USA,Palo Alto,3.0,2012-03-01,2013-01-01,2013-11-01,0.0,0.0,0.0,0,470000.0,13.060490101343552,1.3862943611198906,13.060490101343552,0.0,0.0,0.0,0
Ondine Biomedical Inc.,|Biotechnology|, Biotechnology ,762851.0,operating,CAN,Vancouver,2.0,1997-01-01,2009-09-11,2009-12-21,719491.0,0.0,0.0,0,43360.0,13.544819320285306,1.0986122886681098,10.677315698578214,13.486300686415222,0.0,0.0,0
Ondore,|Analytics|, Analytics ,1500000.0,operating,USA,San Francisco,1.0,2005-01-01,2013-03-13,2013-03-13,0.0,0.0,0.0,0,1500000.0,14.220976332738882,0.6931471805599453,14.220976332738882,0.0,0.0,0.0,0
Ondot Systems,|Security|Mobile|Financial Services|, Mobile ,18000000.0,operating,USA,San Jose,1.0,2011-01-01,2014-04-24,2014-04-24,0.0,0.0,0.0,0,18000000.0,16.705882371415992,0.6931471805599453,16.705882371415992,0.0,0.0,0.0,0
One Africa Media,|Advertising|, Advertising ,20000000.0,operating,BGR,Zafirovo,1.0,2012-01-01,2013-06-20,2013-06-20,20000000.0,0.0,0.0,1,0.0,16.811242881518265,0.6931471805599453,0.0,16.811242881518265,0.0,0.0,0
One Block Off the Grid (1BOG),|Residential Solar|Clean Technology|, Residential Solar ,5000000.0,,USA,San Francisco,1.0,2008-11-01,2010-02-11,2010-02-11,5000000.0,0.0,0.0,1,0.0,15.424948670398354,0.6931471805599453,0.0,15.424948670398354,0.0,0.0,0
ONE Change,|Clean Technology|, Clean Technology ,40000.0,operating,CHL,Santiago,1.0,2009-01-01,2011-08-08,2011-08-08,0.0,0.0,0.0,0,40000.0,10.596659732783579,0.6931471805599453,10.596659732783579,0.0,0.0,0.0,0
One Codex,|Search|, Search ,120000.0,operating,,,1.0,,2014-07-16,2014-07-16,0.0,0.0,0.0,0,120000.0,11.695255355062795,0.6931471805599453,11.695255355062795,0.0,0.0,0.0,0
One Diary,|Productivity Software|Software|, Software ,100000.0,operating,GBR,,1.0,2013-09-01,2013-09-01,2013-09-01,0.0,0.0,0.0,0,100000.0,11.51293546492023,0.6931471805599453,11.51293546492023,0.0,0.0,0.0,0
One Exchange Street,|E-Commerce Platforms|, E-Commerce Platforms ,1000000.0,operating,USA,Chicago Ridge,2.0,2011-01-01,2012-04-09,2012-04-10,0.0,0.0,0.0,0,1000000.0,13.815511557963774,1.0986122886681098,13.815511557963774,0.0,0.0,0.0,0
One Hour Translation,|Translation|, Translation ,10000000.0,operating,USA,New York,1.0,2008-08-01,2014-01-06,2014-01-06,10000000.0,0.0,0.0,1,0.0,16.118095750958314,0.6931471805599453,0.0,16.118095750958314,0.0,0.0,0
One Inc.,|Mobile|, Mobile ,1150050.0,operating,USA,San Francisco,3.0,2011-08-01,2011-07-20,2014-02-05,0.0,0.0,0.0,0,1150050.0,13.955316847182184,1.3862943611198906,13.955316847182184,0.0,0.0,0.0,0
One Jackson,|E-Commerce|, E-Commerce ,4000000.0,acquired,,,2.0,2012-03-12,2012-08-02,2012-08-07,0.0,0.0,0.0,0,4000000.0,15.201805169084134,1.0986122886681098,15.201805169084134,0.0,0.0,0.0,0
One Kings Lane,|Home & Garden|E-Commerce|, Home & Garden ,225000000.0,operating,USA,San Francisco,6.0,2009-01-01,2009-12-06,2014-08-01,225000000.0,0.0,0.0,5,0.0,19.23161096461314,1.9459101490553132,0.0,19.23161096461314,0.0,0.0,3
One Medical Group,|Medical|Doctors|Health Care|, Doctors ,116500000.0,operating,USA,San Francisco,6.0,2007-01-01,2007-01-01,2014-04-17,46500000.0,0.0,70000000.0,5,0.0,18.57340183955372,1.9459101490553132,0.0,17.65496289206296,0.0,18.064005814299346,2
One Moja,|Internet|Sales and Marketing|Finance|, Internet ,800000.0,operating,,,1.0,,2013-03-01,2013-03-01,800000.0,0.0,0.0,0,0.0,13.592368256649284,0.6931471805599453,0.0,13.592368256649284,0.0,0.0,0
One Month,|Education|, Education ,784000.0,operating,USA,New York,2.0,2013-05-10,2013-03-01,2014-06-24,0.0,0.0,0.0,0,784000.0,13.572165574841936,1.0986122886681098,13.572165574841936,0.0,0.0,0.0,0
One On One,|Sales and Marketing|, Sales and Marketing ,750000.0,operating,USA,St Louis,1.0,,2014-06-04,2014-06-04,0.0,0.0,0.0,0,750000.0,13.527829818844937,0.6931471805599453,13.527829818844937,0.0,0.0,0.0,0
One Public,|Digital Media|Enterprise Software|Video|Mobile|, Mobile ,760000.0,operating,,,3.0,2007-10-15,2008-12-01,2012-11-01,0.0,0.0,0.0,0,760000.0,13.541075028051122,1.3862943611198906,13.541075028051122,0.0,0.0,0.0,0
One Season,|All Markets|Sports|, All Markets ,3750000.0,closed,USA,San Francisco,2.0,2007-06-01,2007-01-01,2009-01-21,3500000.0,0.0,0.0,1,250000.0,15.137266664613225,1.0986122886681098,12.429220196836383,15.068273812173887,0.0,0.0,0
One Step Solutions,|Software|iPad|iPhone|Mobile|, iPhone ,30000.0,closed,AUS,Sydney,1.0,2011-06-01,2012-01-01,2012-01-01,0.0,0.0,0.0,0,30000.0,10.308985993422082,0.6931471805599453,10.308985993422082,0.0,0.0,0.0,0
One to the World,|Software|, Software ,176615.0,operating,USA,Seattle,1.0,2011-01-01,2013-02-22,2013-02-22,0.0,176615.0,0.0,0,0.0,12.081733163274544,0.6931471805599453,0.0,0.0,12.081733163274544,0.0,1
One Touch EMR,|Medical|Health and Wellness|, Medical ,212500.0,operating,USA,Grand Prairie,2.0,2010-09-15,2011-04-15,2012-07-18,212500.0,0.0,0.0,0,0.0,12.26670197321789,1.0986122886681098,0.0,12.26670197321789,0.0,0.0,0
One True Media,|Collaboration|Video|Curated Web|, Curated Web ,14000000.0,operating,USA,Redwood City,2.0,2005-01-01,2006-06-12,2009-01-06,14000000.0,0.0,0.0,2,0.0,16.454567959008102,1.0986122886681098,0.0,16.454567959008102,0.0,0.0,3
"One, Inc.",|Information Technology|, Information Technology ,16700000.0,operating,USA,Rancho Cordova,1.0,2005-01-01,2014-09-03,2014-09-03,16700000.0,0.0,0.0,1,0.0,16.630919337267223,0.6931471805599453,0.0,16.630919337267223,0.0,0.0,0
One-Song,|Video Streaming|Music|, Music ,20000.0,closed,USA,New York,1.0,2009-01-01,2009-06-01,2009-06-01,0.0,0.0,0.0,0,20000.0,9.90353755128617,0.6931471805599453,9.90353755128617,0.0,0.0,0.0,0
One4All,|Enterprises|Transaction Processing|Payments|Technology|Internet|Humanitarian|Nonprofits|, Humanitarian ,1375000.0,operating,USA,Boise,2.0,2011-02-01,2012-10-01,2014-04-24,0.0,750000.0,0.0,0,625000.0,14.13396501635527,1.0986122886681098,13.345508528717259,0.0,13.527829818844937,0.0,1
One97 Communications,|Mobile|, Mobile ,35000000.0,operating,IND,New Delhi,3.0,2000-12-23,2008-10-23,2011-10-10,35000000.0,0.0,0.0,0,0.0,17.370858648025116,1.3862943611198906,0.0,17.370858648025116,0.0,0.0,0
OneAway,|Career Planning|Chat|Local|Social Media|Mobile|, Local ,20000.0,operating,USA,Philadelphia,1.0,2011-09-01,2011-09-01,2011-09-01,0.0,0.0,0.0,0,20000.0,9.90353755128617,0.6931471805599453,9.90353755128617,0.0,0.0,0.0,0
OneBreath,|Consulting|, Consulting ,3000000.0,operating,IND,Bangalore,2.0,,2013-12-12,2014-01-28,3000000.0,0.0,0.0,0,0.0,14.914123179965662,1.0986122886681098,0.0,14.914123179965662,0.0,0.0,0
OneBuckResume,|Consulting|, Consulting ,750000.0,operating,USA,Miami Beach,1.0,,2011-08-20,2011-08-20,0.0,0.0,0.0,0,750000.0,13.527829818844937,0.6931471805599453,13.527829818844937,0.0,0.0,0.0,0
OneBuild,|Real Estate|, Real Estate ,3000000.0,operating,USA,Seattle,1.0,2010-01-01,2010-12-22,2010-12-22,3000000.0,0.0,0.0,0,0.0,14.914123179965662,0.6931471805599453,0.0,14.914123179965662,0.0,0.0,0
OneCard,|Finance|, Finance ,163934.0,operating,CHN,Beijing,1.0,,2013-12-01,2013-12-01,0.0,0.0,0.0,0,163934.0,12.007225286778883,0.6931471805599453,12.007225286778883,0.0,0.0,0.0,0
OneChip Photonics,|Semiconductors|, Semiconductors ,64344698.0,closed,CAN,Ottawa,4.0,,2009-03-17,2012-09-18,64344698.0,0.0,0.0,3,0.0,17.979765110990808,1.6094379124341003,0.0,17.979765110990808,0.0,0.0,3
OneClass,|Social Network Media|All Students|Universities|Education|, Social Network Media ,2281697.0,operating,CAN,Toronto,3.0,2010-09-01,2011-08-03,2013-10-21,1600000.0,0.0,0.0,1,681697.0,14.640430460593855,1.3862943611198906,13.432342023504708,14.285514812209815,0.0,0.0,3
OneCubicle,|Networking|Advice|Career Management|Employment|Communities|Identity|All Students|Colleges|Curated Web|, Networking ,450000.0,operating,USA,Santa Monica,1.0,2008-02-20,2008-08-01,2008-08-01,0.0,0.0,0.0,0,450000.0,13.017005083966255,0.6931471805599453,13.017005083966255,0.0,0.0,0.0,0
OneDoc,|Health Care|Curated Web|, Curated Web ,250000.0,operating,,,1.0,2013-04-01,2013-06-01,2013-06-01,0.0,0.0,0.0,0,250000.0,12.429220196836383,0.6931471805599453,12.429220196836383,0.0,0.0,0.0,0
oneDrum,|Enterprise Software|, Enterprise Software ,1614202.0,acquired,GBR,London,1.0,2008-04-01,2010-01-04,2010-01-04,1614202.0,0.0,0.0,1,0.0,14.294351894376444,0.6931471805599453,0.0,14.294351894376444,0.0,0.0,0
OneEnergy Renewables,|Enterprise Software|, Enterprise Software ,5000000.0,operating,USA,Seattle,1.0,2009-01-01,2014-10-14,2014-10-14,5000000.0,0.0,0.0,2,0.0,15.424948670398354,0.6931471805599453,0.0,15.424948670398354,0.0,0.0,3
OneFineMeal,|Consumer Goods|Handmade|Cooking|, Consumer Goods ,80000.0,operating,GBR,London,1.0,2014-09-01,2014-05-01,2014-05-01,0.0,0.0,0.0,0,80000.0,11.289794413577894,0.6931471805599453,11.289794413577894,0.0,0.0,0.0,0
onefinestay,|Services|E-Commerce|Hotels|Travel|, Travel ,15900000.0,operating,GBR,London,2.0,2009-01-01,2011-03-08,2012-06-19,15900000.0,0.0,0.0,2,0.0,16.58182973008354,1.0986122886681098,0.0,16.58182973008354,0.0,0.0,3
Oneflare,|Startups|Professional Services|Marketplaces|Curated Web|, Startups ,1352000.0,operating,AUS,Sydney,2.0,2012-01-01,2013-06-17,2014-10-22,0.0,0.0,0.0,0,1352000.0,14.117096275229743,1.0986122886681098,14.117096275229743,0.0,0.0,0.0,0
OneFold,|SaaS|Big Data|Big Data Analytics|Information Technology|Technology|Software|Analytics|, Big Data ,720000.0,operating,USA,San Francisco,1.0,2013-04-01,2014-02-05,2014-02-05,0.0,0.0,0.0,0,720000.0,13.487007879880162,0.6931471805599453,13.487007879880162,0.0,0.0,0.0,0
Onefootball,|Mobile|, Mobile ,20100265.0,operating,DEU,Berlin,2.0,2008-01-01,2013-04-18,2013-10-24,20100265.0,0.0,0.0,2,0.0,16.816243606772584,1.0986122886681098,0.0,16.816243606772584,0.0,0.0,3
oneforty,|Internet|App Stores|Finance|Twitter Applications|Enterprise Software|, Internet ,2345000.0,acquired,USA,Cambridge,4.0,2009-03-31,2009-06-10,2010-01-11,1980000.0,0.0,0.0,1,365000.0,14.667796386301658,1.6094379124341003,12.807655372286902,14.498607907721096,0.0,0.0,3
OneGoodLove.com,|Curated Web|, Curated Web ,900000.0,operating,USA,West Hollywood,1.0,2011-10-01,2013-08-30,2013-08-30,0.0,0.0,0.0,0,900000.0,13.710151153416941,0.6931471805599453,13.710151153416941,0.0,0.0,0.0,0
OneHealth Solutions,|Game Mechanics|Social Network Media|Health Care|Health and Wellness|, Game Mechanics ,16000000.0,acquired,USA,Solana Beach,2.0,2007-01-01,2010-07-28,2013-04-02,16000000.0,0.0,0.0,2,0.0,16.588099342704055,1.0986122886681098,0.0,16.588099342704055,0.0,0.0,3
Onehub,|File Sharing|Enterprise Software|, File Sharing ,3000000.0,operating,USA,Seattle,4.0,2007-10-15,2008-02-01,2013-05-09,2050000.0,200000.0,0.0,1,750000.0,14.914123179965662,1.6094379124341003,13.527829818844937,14.53335083891935,12.206077645517674,0.0,1
OneID,|Software|, Software ,7000000.0,operating,USA,Austin,1.0,,2012-04-11,2012-04-11,7000000.0,0.0,0.0,1,0.0,15.76142084987672,0.6931471805599453,0.0,15.76142084987672,0.0,0.0,0
ONEighty C Technologies,|Biotechnology|, Biotechnology ,385000.0,operating,USA,Marblehead,2.0,,2013-05-15,2014-01-12,385000.0,0.0,0.0,0,0.0,12.861001210669146,1.0986122886681098,0.0,12.861001210669146,0.0,0.0,0
"OneLogin, Inc.",|Identity|Identity Management|Enterprise Software|, Enterprise Software ,17700000.0,operating,USA,San Francisco,2.0,2009-01-01,2010-06-24,2013-10-02,17700000.0,0.0,0.0,2,0.0,16.68907525404123,1.0986122886681098,0.0,16.68907525404123,0.0,0.0,3
Oneloudr Productions,|Legal|Collaboration|Video|Music|Games|, Legal ,21189.0,operating,AUT,Dornbirn,1.0,2012-01-01,2011-09-05,2011-09-05,0.0,0.0,0.0,0,21189.0,9.961284651262345,0.6931471805599453,9.961284651262345,0.0,0.0,0.0,0
OneMedNet,|Health Care|, Health Care ,2770750.0,operating,USA,Honolulu,1.0,2006-01-01,2011-01-12,2011-01-12,2770750.0,0.0,0.0,0,0.0,14.834628960550944,0.6931471805599453,0.0,14.834628960550944,0.0,0.0,0
OneMob,|Sales and Marketing|CRM|Video|, Video ,28000.0,operating,,,1.0,2014-06-01,2014-02-19,2014-02-19,0.0,0.0,0.0,0,28000.0,10.239995502805316,0.6931471805599453,10.239995502805316,0.0,0.0,0.0,0
OneMorePallet,|Logistics|Technology|Apps|E-Commerce|, Logistics ,775000.0,operating,USA,Cincinnati,3.0,2012-01-01,2013-11-01,2014-06-17,0.0,0.0,0.0,0,775000.0,13.560619598657233,1.3862943611198906,13.560619598657233,0.0,0.0,0.0,0
OneName,|Identity|Bitcoin|, Bitcoin ,1620000.0,operating,USA,New York,2.0,,2014-07-16,2014-11-16,0.0,0.0,0.0,0,1620000.0,14.297937324492327,1.0986122886681098,14.297937324492327,0.0,0.0,0.0,0
OneNeck IT Services,|Consulting|, Consulting ,12800000.0,acquired,USA,Scottsdale,1.0,1997-01-01,2005-06-14,2005-06-14,12800000.0,0.0,0.0,0,0.0,16.36495580701484,0.6931471805599453,0.0,16.36495580701484,0.0,0.0,0
OnePageCRM,|Task Management|CRM|Enterprise Software|, Task Management ,749000.0,operating,IRL,Galway,2.0,2010-01-01,2013-04-09,2013-10-10,749000.0,0.0,0.0,0,0.0,13.52649559761195,1.0986122886681098,0.0,13.52649559761195,0.0,0.0,0
Onepager,|B2B|Business Services|Small and Medium Businesses|Design|Web Development|Curated Web|, B2B ,365000.0,operating,USA,New York,2.0,2011-02-01,2011-10-13,2012-06-18,0.0,0.0,0.0,0,365000.0,12.807655372286902,1.0986122886681098,12.807655372286902,0.0,0.0,0.0,0
OnePIN,|Software|, Software ,14965000.0,operating,USA,Westborough,7.0,2002-01-01,2007-06-07,2014-02-03,14115000.0,0.0,0.0,2,0.0,16.52122476609152,2.0794415416798357,0.0,16.462748690516342,0.0,0.0,3
ONEPLE,|Software|, Software ,45685.0,operating,KOR,Seoul,1.0,2013-08-01,2013-05-07,2013-05-07,0.0,0.0,0.0,0,45685.0,10.729547184215814,0.6931471805599453,10.729547184215814,0.0,0.0,0.0,0
OneProvider.com,|Networking|Web Hosting|, Web Hosting ,140000.0,operating,CAN,Laval,2.0,2012-03-21,2013-04-18,2013-11-17,0.0,0.0,0.0,0,140000.0,11.849404844423074,1.0986122886681098,11.849404844423074,0.0,0.0,0.0,0
OneRecruit,|Recruiting|Social Recruiting|Software|, Software ,1000000.0,operating,DNK,Copenhagen,1.0,2010-01-01,2012-01-01,2012-01-01,0.0,0.0,0.0,0,1000000.0,13.815511557963774,0.6931471805599453,13.815511557963774,0.0,0.0,0.0,0
OneRiot,|Social Network Media|Apps|Twitter Applications|Brand Marketing|Real Time|Advertising|, Brand Marketing ,27300000.0,acquired,USA,Boulder,3.0,2006-01-01,2006-01-01,2009-08-27,27300000.0,0.0,0.0,3,0.0,17.122397296785223,1.3862943611198906,0.0,17.122397296785223,0.0,0.0,3
OneRoof,|Nonprofits|, Nonprofits ,3400000.0,operating,,,1.0,,2010-06-07,2010-06-07,3400000.0,0.0,0.0,1,0.0,15.039286283703994,0.6931471805599453,0.0,15.039286283703994,0.0,0.0,0
OneRoof Energy,|Clean Technology|, Clean Technology ,192249815.0,operating,USA,San Diego,9.0,2009-01-01,2011-09-22,2014-10-14,0.0,1000000.0,114549815.0,0,0.0,19.074306209262442,2.302585092994046,0.0,0.0,13.815511557963774,18.556520360577025,2
OneRoomRate.com,|Hospitality|Curated Web|, Curated Web ,4000000.0,closed,USA,Metuchen,2.0,2007-11-01,2008-01-01,2009-01-01,0.0,0.0,0.0,0,4000000.0,15.201805169084134,1.0986122886681098,15.201805169084134,0.0,0.0,0.0,0
OneSchool,|Education|Colleges|Mobile|, Education ,750000.0,operating,USA,Mountain View,1.0,,2012-01-25,2012-01-25,0.0,0.0,0.0,0,750000.0,13.527829818844937,0.6931471805599453,13.527829818844937,0.0,0.0,0.0,0
OneSeed Expeditions,|Travel|, Travel ,40000.0,operating,USA,Denver,1.0,2010-01-01,2012-07-18,2012-07-18,0.0,0.0,0.0,0,40000.0,10.596659732783579,0.6931471805599453,10.596659732783579,0.0,0.0,0.0,0
OneShift,|Curated Web|, Curated Web ,4700000.0,operating,AUS,Sydney,1.0,2012-01-01,2013-10-03,2013-10-03,4700000.0,0.0,0.0,0,0.0,15.363073279446223,0.6931471805599453,0.0,15.363073279446223,0.0,0.0,0
OneSource Virtual,|Enterprise Software|, Enterprise Software ,15000000.0,operating,USA,Irving,1.0,1990-01-01,2013-03-06,2013-03-06,15000000.0,0.0,0.0,1,0.0,16.52356082573315,0.6931471805599453,0.0,16.52356082573315,0.0,0.0,0
OneSource Water,|Curated Web|, Curated Web ,5125000.0,operating,USA,Farmington,1.0,2004-01-01,2014-04-06,2014-04-06,5125000.0,0.0,0.0,0,0.0,15.449641278110677,0.6931471805599453,0.0,15.449641278110677,0.0,0.0,0
OneSpin Solutions,|Analytics|, Analytics ,18000000.0,operating,DEU,Munich,2.0,2005-01-01,2005-05-24,2012-05-31,18000000.0,0.0,0.0,1,0.0,16.705882371415992,1.0986122886681098,0.0,16.705882371415992,0.0,0.0,3
OneSpot,|Publishing|Content|Advertising|, Content ,11682151.0,operating,USA,Austin,5.0,2005-01-01,2006-01-01,2013-11-14,11000000.0,682151.0,0.0,1,0.0,16.27357276496838,1.791759469228055,0.0,16.213405921671733,13.433007785893194,0.0,1
Onestop Internet,|E-Commerce|, E-Commerce ,22450000.0,operating,USA,Rancho Dominguez,2.0,2003-01-01,2008-10-14,2011-11-29,22450000.0,0.0,0.0,2,0.0,16.926801216695967,1.0986122886681098,0.0,16.926801216695967,0.0,0.0,3
OneSun,|Clean Technology|, Clean Technology ,41157036.0,operating,USA,Graton,2.0,2009-01-01,2010-11-30,2011-12-28,41157036.0,0.0,0.0,1,0.0,17.532905478972534,1.0986122886681098,0.0,17.532905478972534,0.0,0.0,3
